participant_id,timestamp,predicted_label
5,902,Walking
5,903,Walking
5,904,Walking
5,905,Walking
5,906,Walking
5,907,Walking
5,908,Walking
5,909,Walking
5,910,Walking
5,911,Walking
5,912,Walking
5,913,Walking
5,914,Walking
5,915,Walking
5,916,Walking
5,917,Walking
5,918,Walking
5,919,Walking
5,920,Walking
5,921,Walking
5,922,Walking
5,923,Walking
5,924,Walking
5,925,Walking
5,926,Walking
5,927,Walking
5,928,Walking
5,929,Walking
5,930,Walking
5,931,Walking
5,932,Walking
5,933,Walking
5,934,Walking
5,935,Walking
5,936,Walking
5,937,Walking
5,938,Walking
5,939,Walking
5,940,Walking
5,941,Walking
5,942,Walking
5,943,Walking
5,944,Walking
5,945,Walking
5,946,Walking
5,947,Walking
5,948,Walking
5,949,Walking
5,950,Walking
5,951,Walking
5,952,Walking
5,953,Walking
5,954,Walking
5,955,Walking
5,956,Walking
5,957,Walking
5,958,Walking
5,959,Walking
5,960,Walking
5,961,Walking
5,962,Walking
5,963,Walking
5,964,Walking
5,965,Walking
5,966,Walking
5,967,Walking
5,968,Walking
5,969,Walking
5,970,Walking
5,971,Walking
5,972,Walking
5,973,Walking
5,974,Walking
5,975,Walking
5,976,Walking
5,977,Walking
5,978,Walking
5,979,Walking
5,980,Walking
5,981,Walking
5,982,Walking
5,983,Walking
5,984,Walking
5,985,Walking
5,986,Walking
5,987,Walking
5,988,Walking
5,989,Walking
5,990,Walking
5,991,Walking
5,992,Walking
5,993,Walking
5,994,Walking
5,995,Walking
5,996,Walking
5,997,Walking
5,998,Walking
5,999,Walking
5,1000,Walking
5,1001,Walking
5,1002,Walking
5,1003,Walking
5,1004,Walking
5,1005,Walking
5,1006,Walking
5,1007,Walking
5,1008,Walking
5,1009,Walking
5,1010,Walking
5,1011,Walking
5,1012,Walking
5,1013,Walking
5,1014,Walking
5,1015,Walking
5,1016,Walking
5,1017,Walking
5,1018,Walking
5,1019,Walking
5,1020,Walking
5,1021,Walking
5,1022,Walking
5,1023,Walking
5,1024,Walking
5,1025,Walking
5,1026,Walking
5,1027,Walking
5,1028,Walking
5,1029,Walking
5,1030,Walking
5,1031,Walking
5,1032,Walking
5,1033,Walking
5,1034,Walking
5,1035,Walking
5,1036,Walking
5,1037,Walking
5,1038,Walking
5,1039,Walking
5,1040,Walking
5,1041,Walking
5,1042,Walking
5,1043,Walking
5,1044,Walking
5,1045,Walking
5,1046,Walking
5,1047,Walking
5,1048,Walking
5,1049,Walking
5,1050,Walking
5,1051,Walking
5,1052,Walking
5,1053,Walking
5,1054,Walking
5,1055,Walking
5,1056,Walking
5,1057,Walking
5,1058,Walking
5,1059,Walking
5,1060,Walking
5,1061,Walking
5,1062,Walking
5,1063,Walking
5,1064,Walking
5,1065,Walking
5,1066,Walking
5,1067,Walking
5,1068,Walking
5,1069,Walking
5,1070,Walking
5,1071,Walking
5,1072,Walking
5,1073,Walking
5,1074,Walking
5,1075,Walking
5,1076,Walking
5,1077,Walking
5,1078,Walking
5,1079,Walking
5,1080,Walking
5,1081,Walking
5,1082,Walking
5,1083,Walking
5,1084,Walking
5,1085,Walking
5,1086,Walking
5,1087,Walking
5,1088,Walking
5,1089,Walking
5,1090,Walking
5,1091,Walking
5,1092,Walking
5,1093,Walking
5,1094,Walking
5,1095,Walking
5,1096,Walking
5,1097,Walking
5,1098,Walking
5,1099,Walking
5,1100,Walking
5,1101,Walking
5,1102,Walking
5,1103,Walking
5,1104,Walking
5,1105,Walking
5,1106,Walking
5,1107,Walking
5,1108,Walking
5,1109,Walking
5,1110,Walking
5,1111,Walking
5,1112,Walking
5,1113,Walking
5,1114,Walking
5,1115,Walking
5,1116,Walking
5,1117,Walking
5,1118,Walking
5,1119,Walking
5,1120,Walking
5,1121,Walking
5,1122,Walking
5,1123,Walking
5,1124,Walking
5,1125,Walking
5,1126,Walking
5,1127,Walking
5,1128,Walking
5,1129,Walking
5,1130,Walking
5,1131,Walking
5,1132,Walking
5,1133,Walking
5,1134,Walking
5,1135,Walking
5,1136,Walking
5,1137,Walking
5,1138,Walking
5,1139,Walking
5,1140,Walking
5,1141,Walking
5,1142,Walking
5,1143,Walking
5,1144,Walking
5,1145,Walking
5,1146,Walking
5,1147,Walking
5,1148,Walking
5,1149,Walking
5,1150,Walking
5,1151,Walking
5,1152,Walking
5,1153,Walking
5,1154,Walking
5,1155,Walking
5,1156,Walking
5,1157,Walking
5,1158,Walking
5,1159,Walking
5,1160,Walking
5,1161,Walking
5,1162,Walking
5,1163,Walking
5,1164,Walking
5,1165,Walking
5,1166,Walking
5,1167,Walking
5,1168,Walking
5,1169,Walking
5,1170,Walking
5,1171,Walking
5,1172,Walking
5,1173,Walking
5,1174,Walking
5,1175,Walking
5,1176,Walking
5,1177,Walking
5,1178,Walking
5,1179,Walking
5,1180,Walking
5,1181,Walking
5,1182,Walking
5,1183,Walking
5,1184,Walking
5,1185,Walking
5,1186,Walking
5,1187,Walking
5,1188,Walking
5,1189,Walking
5,1190,Walking
5,1191,Walking
5,1192,Walking
5,1193,Walking
5,1194,Walking
5,1195,Walking
5,1196,Walking
5,1197,Walking
5,1198,Walking
5,1199,Walking
5,1200,Walking
5,1201,Walking
5,1202,Walking
5,1203,Walking
5,1204,Walking
5,1205,Walking
5,1206,Walking
5,1207,Walking
5,1208,Walking
5,1209,Walking
5,1210,Walking
5,1211,Walking
5,1212,Walking
5,1213,Walking
5,1214,Walking
5,1215,Walking
5,1216,Walking
5,1217,Walking
5,1218,Walking
5,1219,Walking
5,1220,Walking
5,1221,Walking
5,1222,Walking
5,1223,Walking
5,1224,Walking
5,1225,Walking
5,1226,Walking
5,1227,Walking
5,1228,Walking
5,1229,Walking
5,1230,Walking
5,1231,Walking
5,1232,Walking
5,1233,Walking
5,1234,Walking
5,1235,Walking
5,1236,Walking
5,1237,Walking
5,1238,Walking
5,1239,Walking
5,1240,Walking
5,1241,Walking
5,1242,Walking
5,1243,Walking
5,1244,Walking
5,1245,Walking
5,1246,Walking
5,1247,Walking
5,1248,Walking
5,1249,Walking
5,1250,Walking
5,1251,Walking
5,1252,Walking
5,1253,Walking
5,1254,Walking
5,1255,Walking
5,1256,Walking
5,1257,Walking
5,1258,Walking
5,1259,Walking
5,1260,Walking
5,1261,Walking
5,1262,Walking
5,1263,Walking
5,1264,Walking
5,1265,Walking
5,1266,Walking
5,1267,Walking
5,1268,Walking
5,1269,Walking
5,1270,Walking
5,1271,Walking
5,1272,Walking
5,1273,Walking
5,1274,Walking
5,1275,Walking
5,1276,Walking
5,1277,Walking
5,1278,Walking
5,1279,Walking
5,1280,Walking
5,1281,Walking
5,1282,Walking
5,1283,Walking
5,1284,Walking
5,1285,Walking
5,1286,Walking
5,1287,Walking
5,1288,Walking
5,1289,Walking
5,1290,Walking
5,1291,Walking
5,1292,Walking
5,1293,Walking
5,1294,Walking
5,1295,Walking
5,1296,Walking
5,1297,Walking
5,1298,Walking
5,1299,Walking
5,1300,Walking
5,1301,Walking
5,1302,Walking
5,1303,Walking
5,1304,Walking
5,1305,Walking
5,1306,Walking
5,1307,Walking
5,1308,Walking
5,1309,Walking
5,1310,Walking
5,1311,Walking
5,1312,Walking
5,1313,Walking
5,1314,Walking
5,1315,Walking
5,1316,Walking
5,1317,Walking
5,1318,Walking
5,1319,Walking
5,1320,Walking
5,1321,Walking
5,1322,Walking
5,1323,Walking
5,1324,Walking
5,1325,Walking
5,1326,Walking
5,1327,Walking
5,1328,Walking
5,1329,Walking
5,1330,Walking
5,1331,Walking
5,1332,Walking
5,1333,Walking
5,1334,Walking
5,1335,Walking
5,1336,Walking
5,1337,Walking
5,1338,Walking
5,1339,Walking
5,1340,Walking
5,1341,Walking
5,1342,Walking
5,1343,Walking
5,1344,Walking
5,1345,Walking
5,1346,Walking
5,1347,Walking
5,1348,Walking
5,1349,Walking
5,1350,Walking
5,1351,Walking
5,1352,Walking
5,1353,Walking
5,1354,Walking
5,1355,Walking
5,1356,Walking
5,1357,Walking
5,1358,Walking
5,1359,Walking
5,1360,Walking
5,1361,Walking
5,1362,Walking
5,1363,Walking
5,1364,Walking
5,1365,Walking
5,1366,Walking
5,1367,Walking
5,1368,Walking
5,1369,Walking
5,1370,Walking
5,1371,Walking
5,1372,Walking
5,1373,Walking
5,1374,Walking
5,1375,Walking
5,1376,Walking
5,1377,Walking
5,1378,Walking
5,1379,Walking
5,1380,Walking
5,1381,Walking
5,1382,Walking
5,1383,Walking
5,1384,Walking
5,1385,Walking
5,1386,Walking
5,1387,Walking
5,1388,Walking
5,1389,Walking
5,1390,Walking
5,1391,Walking
5,1392,Walking
5,1393,Walking
5,1394,Walking
5,1395,Walking
5,1396,Walking
5,1397,Walking
5,1398,Walking
5,1399,Walking
5,1400,Walking
5,1401,Walking
5,1402,Walking
5,1403,Walking
5,1404,Walking
5,1405,Walking
5,1406,Walking
5,1407,Walking
5,1408,Walking
5,1409,Walking
5,1410,Walking
5,1411,Walking
5,1412,Walking
5,1413,Walking
5,1414,Walking
5,1415,Walking
5,1416,Walking
5,1417,Walking
5,1418,Walking
5,1419,Walking
5,1420,Walking
5,1421,Walking
5,1422,Walking
5,1423,Walking
5,1424,Walking
5,1425,Walking
5,1426,Walking
5,1427,Walking
5,1428,Walking
5,1429,Walking
5,1430,Walking
5,1431,Walking
5,1432,Walking
5,1433,Walking
5,1434,Walking
5,1435,Walking
5,1436,Walking
5,1437,Walking
5,1438,Walking
5,1439,Walking
5,1440,Walking
5,1441,Walking
5,1442,Walking
5,1443,Walking
5,1444,Walking
5,1445,Walking
5,1446,Walking
5,1447,Walking
5,1448,Walking
5,1449,Walking
5,1450,Walking
5,1451,Walking
5,1452,Walking
5,1453,Walking
5,1454,Walking
5,1455,Walking
5,1456,Walking
5,1457,Walking
5,1458,Walking
5,1459,Walking
5,1460,Walking
5,1461,Walking
5,1462,Walking
5,1463,Walking
5,1464,Walking
5,1465,Walking
5,1466,Walking
5,1467,Walking
5,1468,Walking
5,1469,Walking
5,1470,Walking
5,1471,Walking
5,1472,Walking
5,1473,Walking
5,1474,Walking
5,1475,Walking
5,1476,Walking
5,1477,Walking
5,1478,Walking
5,1479,Walking
5,1480,Walking
5,1481,Walking
5,1482,Walking
5,1483,Walking
5,1484,Walking
5,1485,Walking
5,1486,Walking
5,1487,Walking
5,1488,Walking
5,1489,Walking
5,1490,Walking
5,1491,Walking
5,1492,Walking
5,1493,Walking
5,1494,Walking
5,1495,Walking
5,1496,Walking
5,1497,Walking
5,1498,Walking
5,1499,Walking
5,1500,Walking
5,1501,Walking
5,1502,Walking
5,1503,Walking
5,1504,Walking
5,1505,Walking
5,1506,Walking
5,1507,Walking
5,1508,Walking
5,1509,Walking
5,1510,Walking
5,1511,Walking
5,1512,Walking
5,1513,Walking
5,1514,Walking
5,1515,Walking
5,1516,Walking
5,1517,Walking
5,1518,Walking
5,1519,Walking
5,1520,Walking
5,1521,Walking
5,1522,Walking
5,1523,Walking
5,1524,Walking
5,1525,Walking
5,1526,Walking
5,1527,Walking
5,1528,Walking
5,1529,Walking
5,1530,Walking
5,1531,Walking
5,1532,Walking
5,1533,Walking
5,1534,Walking
5,1535,Walking
5,1536,Walking
5,1537,Walking
5,1538,Walking
5,1539,Walking
5,1540,Walking
5,1541,Walking
5,1542,Walking
5,1543,Walking
5,1544,Walking
5,1545,Walking
5,1546,Walking
5,1547,Walking
5,1548,Walking
5,1549,Walking
5,1550,Walking
5,1551,Walking
5,1552,Walking
5,1553,Walking
5,1554,Walking
5,1555,Walking
5,1556,Walking
5,1557,Walking
5,1558,Walking
5,1559,Walking
5,1560,Walking
5,1561,Walking
5,1562,Walking
5,1563,Walking
5,1564,Walking
5,1565,Walking
5,1566,Walking
5,1567,Walking
5,1568,Walking
5,1569,Walking
5,1570,Walking
5,1571,Walking
5,1572,Walking
5,1573,Walking
5,1574,Walking
5,1575,Walking
5,1576,Walking
5,1577,Walking
5,1578,Walking
5,1579,Walking
5,1580,Walking
5,1581,Walking
5,1582,Walking
5,1583,Walking
5,1584,Walking
5,1585,Walking
5,1586,Walking
5,1587,Walking
5,1588,Walking
5,1589,Walking
5,1590,Walking
5,1591,Walking
5,1592,Walking
5,1593,Walking
5,1594,Walking
5,1595,Walking
5,1596,Walking
5,1597,Walking
5,1598,Walking
5,1599,Walking
5,1600,Walking
5,1601,Walking
5,1602,Walking
5,1603,Walking
5,1604,Walking
5,1605,Walking
5,1606,Walking
5,1607,Walking
5,1608,Walking
5,1609,Walking
5,1610,Walking
5,1611,Walking
5,1612,Walking
5,1613,Walking
5,1614,Walking
5,1615,Walking
5,1616,Walking
5,1617,Walking
5,1618,Walking
5,1619,Walking
5,1620,Walking
5,1621,Walking
5,1622,Walking
5,1623,Walking
5,1624,Walking
5,1625,Walking
5,1626,Walking
5,1627,Walking
5,1628,Walking
5,1629,Walking
5,1630,Walking
5,1631,Walking
5,1632,Walking
5,1633,Walking
5,1634,Walking
5,1635,Walking
5,1636,Walking
5,1637,Walking
5,1638,Walking
5,1639,Walking
5,1640,Walking
5,1641,Walking
5,1642,Walking
5,1643,Walking
5,1644,Walking
5,1645,Walking
5,1646,Walking
5,1647,Walking
5,1648,Walking
5,1649,Walking
5,1650,Walking
5,1651,Walking
5,1652,Walking
5,1653,Walking
5,1654,Walking
5,1655,Walking
5,1656,Walking
5,1657,Walking
5,1658,Walking
5,1659,Walking
5,1660,Walking
5,1661,Walking
5,1662,Walking
